WHO_REGION,ISO_code,Cname,Continent,Vaccine,Percent_covrage
EMR,MAR,Morocco,Africa,RCV1,99.0
EMR,MAR,Morocco,Africa,Rota1,99.0
EMR,MAR,Morocco,Africa,RotaC,99.0
EMR,MAR,Morocco,Africa,TTCV4,99.0
EMR,MAR,Morocco,Africa,TTCV5,80.0
EMR,MAR,Morocco,Africa,VAD1,99.0
AFR,MOZ,Mozambique,Africa,BCG,95.0
AFR,MOZ,Mozambique,Africa,DTP1,95.0
AFR,MOZ,Mozambique,Africa,DTP3,90.0
AFR,MOZ,Mozambique,Africa,HepB3,90.0
AFR,MOZ,Mozambique,Africa,Hib3,90.0
AFR,MOZ,Mozambique,Africa,IPV1,90.0
AFR,MOZ,Mozambique,Africa,MCV1,95.0
AFR,MOZ,Mozambique,Africa,MCV2,76.0
AFR,MOZ,Mozambique,Africa,PCV1,95.0
AFR,MOZ,Mozambique,Africa,PCV2,92.0
AFR,MOZ,Mozambique,Africa,PCV3,90.0
AFR,MOZ,Mozambique,Africa,Pol3,90.0
AFR,MOZ,Mozambique,Africa,RCV1,99.0
AFR,MOZ,Mozambique,Africa,Rota1,95.0
AFR,MOZ,Mozambique,Africa,RotaC,90.0
AFR,MOZ,Mozambique,Africa,TT2plus,85.0
AFR,MOZ,Mozambique,Africa,VAD1,70.0
SEAR,MMR,Myanmar,Asia,BCG,90.0
SEAR,MMR,Myanmar,Asia,DTP1,95.0
SEAR,MMR,Myanmar,Asia,DTP3,91.0
SEAR,MMR,Myanmar,Asia,HepB_BD,7.0
SEAR,MMR,Myanmar,Asia,HepB3,91.0
SEAR,MMR,Myanmar,Asia,Hib3,91.0
SEAR,MMR,Myanmar,Asia,IPV1,82.0
SEAR,MMR,Myanmar,Asia,JapEnc,89.0
SEAR,MMR,Myanmar,Asia,MCV1,93.0
SEAR,MMR,Myanmar,Asia,MCV2,87.0
SEAR,MMR,Myanmar,Asia,PCV1,95.0
SEAR,MMR,Myanmar,Asia,PCV2,93.0
SEAR,MMR,Myanmar,Asia,PCV3,91.0
SEAR,MMR,Myanmar,Asia,Pol3,91.0
SEAR,MMR,Myanmar,Asia,RCV1,93.0
SEAR,MMR,Myanmar,Asia,TT2plus,89.0
SEAR,MMR,Myanmar,Asia,VAD1,93.0
AFR,NAM,Namibia,Africa,BCG,94.0
AFR,NAM,Namibia,Africa,DTP1,90.0
AFR,NAM,Namibia,Africa,DTP3,88.0
AFR,NAM,Namibia,Africa,HepB_BD,86.0
AFR,NAM,Namibia,Africa,HepB_BDall,99.0
AFR,NAM,Namibia,Africa,HepB3,92.0
AFR,NAM,Namibia,Africa,Hib3,92.0
AFR,NAM,Namibia,Africa,IPV1,82.0
AFR,NAM,Namibia,Africa,MCV1,86.0
AFR,NAM,Namibia,Africa,MCV2,32.0
AFR,NAM,Namibia,Africa,PCV1,64.0
AFR,NAM,Namibia,Africa,PCV2,63.0
AFR,NAM,Namibia,Africa,PCV3,81.0
AFR,NAM,Namibia,Africa,Pol3,88.0
AFR,NAM,Namibia,Africa,RCV1,82.0
AFR,NAM,Namibia,Africa,Rota1,86.0
AFR,NAM,Namibia,Africa,RotaC,92.0
AFR,NAM,Namibia,Africa,TT2plus,76.0
AFR,NAM,Namibia,Africa,VAD1,57.0
WPR,NRU,Nauru,Australia,BCG,99.0
WPR,NRU,Nauru,Australia,DiphCV4,79.0
WPR,NRU,Nauru,Australia,DiphCV5,25.0
WPR,NRU,Nauru,Australia,DTP1,99.0
WPR,NRU,Nauru,Australia,DTP3,90.0
WPR,NRU,Nauru,Australia,HepB_BD,99.0
WPR,NRU,Nauru,Australia,HepB3,90.0
WPR,NRU,Nauru,Australia,Hib3,90.0
WPR,NRU,Nauru,Australia,IPV1,99.0
WPR,NRU,Nauru,Australia,MCV1,99.0
WPR,NRU,Nauru,Australia,MCV2,94.0
WPR,NRU,Nauru,Australia,PerCV4,79.0
WPR,NRU,Nauru,Australia,Pol3,90.0
WPR,NRU,Nauru,Australia,RCV1,99.0
WPR,NRU,Nauru,Australia,TT2plus,98.0
WPR,NRU,Nauru,Australia,TTCV4,79.0
WPR,NRU,Nauru,Australia,TTCV5,92.0
SEAR,NPL,Nepal,Asia,BCG,96.0
SEAR,NPL,Nepal,Asia,DTP1,96.0
SEAR,NPL,Nepal,Asia,DTP3,91.0
SEAR,NPL,Nepal,Asia,HepB3,91.0
SEAR,NPL,Nepal,Asia,Hib3,91.0
SEAR,NPL,Nepal,Asia,JapEnc,81.0
SEAR,NPL,Nepal,Asia,MCV1,91.0
SEAR,NPL,Nepal,Asia,MCV2,69.0
SEAR,NPL,Nepal,Asia,PCV1,91.0
SEAR,NPL,Nepal,Asia,PCV2,89.0
SEAR,NPL,Nepal,Asia,PCV3,82.0
SEAR,NPL,Nepal,Asia,Pol3,91.0
SEAR,NPL,Nepal,Asia,RCV1,91.0
SEAR,NPL,Nepal,Asia,TT2plus,75.0
EUR,NLD,Netherlands (the),Europe,DiphCV4,92.0
EUR,NLD,Netherlands (the),Europe,DiphCV5,92.0
EUR,NLD,Netherlands (the),Europe,DiphCV6,89.0
EUR,NLD,Netherlands (the),Europe,DTP3,93.0
EUR,NLD,Netherlands (the),Europe,HepB_BD,98.0
EUR,NLD,Netherlands (the),Europe,HepB_BDall,99.0
EUR,NLD,Netherlands (the),Europe,HepB3,92.0
EUR,NLD,Netherlands (the),Europe,Hib3,93.0
EUR,NLD,Netherlands (the),Europe,HPVfem,45.0
EUR,NLD,Netherlands (the),Europe,MCV1,93.0
EUR,NLD,Netherlands (the),Europe,MCV2,89.0
EUR,NLD,Netherlands (the),Europe,PCV3,93.0
EUR,NLD,Netherlands (the),Europe,PerCV4,92.0
EUR,NLD,Netherlands (the),Europe,Pol3,93.0
EUR,NLD,Netherlands (the),Europe,RCV1,93.0
EUR,NLD,Netherlands (the),Europe,TTCV4,92.0
EUR,NLD,Netherlands (the),Europe,TTCV5,92.0
EUR,NLD,Netherlands (the),Europe,TTCV6,89.0
WPR,NZL,New Zealand,Australia,BCG,2.0
WPR,NZL,New Zealand,Australia,DiphCV4,90.0
WPR,NZL,New Zealand,Australia,DiphCV5,69.0
WPR,NZL,New Zealand,Australia,DTP1,95.0
WPR,NZL,New Zealand,Australia,DTP3,93.0
WPR,NZL,New Zealand,Australia,HepB_BD,
WPR,NZL,New Zealand,Australia,HepB_BDall,
WPR,NZL,New Zealand,Australia,HepB3,93.0
WPR,NZL,New Zealand,Australia,Hib3,92.0
WPR,NZL,New Zealand,Australia,HPVfem,61.0
WPR,NZL,New Zealand,Australia,HPVmale,62.0
WPR,NZL,New Zealand,Australia,IPV1,95.0
WPR,NZL,New Zealand,Australia,MCV1,92.0
WPR,NZL,New Zealand,Australia,MCV2,90.0
WPR,NZL,New Zealand,Australia,PCV1,99.0
WPR,NZL,New Zealand,Australia,PCV2,98.0
WPR,NZL,New Zealand,Australia,PCV3,96.0
WPR,NZL,New Zealand,Australia,PerCV4,90.0
WPR,NZL,New Zealand,Australia,Pol3,93.0
WPR,NZL,New Zealand,Australia,RCV1,92.0
WPR,NZL,New Zealand,Australia,Rota1,90.0
WPR,NZL,New Zealand,Australia,RotaC,86.0
WPR,NZL,New Zealand,Australia,TT2plus,43.0
WPR,NZL,New Zealand,Australia,TTCV4,90.0
WPR,NZL,New Zealand,Australia,TTCV5,69.0
AMR,NIC,Nicaragua,North America,BCG,99.0
AMR,NIC,Nicaragua,North America,DiphCV4,99.0
AMR,NIC,Nicaragua,North America,DiphCV5,99.0
AMR,NIC,Nicaragua,North America,DiphCV6,99.0
AMR,NIC,Nicaragua,North America,DTP1,99.0
AMR,NIC,Nicaragua,North America,DTP3,99.0
AMR,NIC,Nicaragua,North America,HepB3,99.0
AMR,NIC,Nicaragua,North America,Hib3,99.0
AMR,NIC,Nicaragua,North America,IPV1,99.0
AMR,NIC,Nicaragua,North America,MCV1,99.0
AMR,NIC,Nicaragua,North America,MCV2,95.0
AMR,NIC,Nicaragua,North America,PCV1,99.0
AMR,NIC,Nicaragua,North America,PCV2,99.0
AMR,NIC,Nicaragua,North America,PCV3,99.0
AMR,NIC,Nicaragua,North America,PerCV4,99.0
AMR,NIC,Nicaragua,North America,Pol3,99.0
AMR,NIC,Nicaragua,North America,RCV1,99.0
AMR,NIC,Nicaragua,North America,Rota1,99.0
AMR,NIC,Nicaragua,North America,RotaC,99.0
AMR,NIC,Nicaragua,North America,TT2plus,41.0
AMR,NIC,Nicaragua,North America,TTCV4,99.0
AMR,NIC,Nicaragua,North America,TTCV5,99.0
AMR,NIC,Nicaragua,North America,TTCV6,99.0
AFR,NER,Niger (the),Africa,BCG,87.0
AFR,NER,Niger (the),Africa,DTP1,91.0
AFR,NER,Niger (the),Africa,DTP3,79.0
AFR,NER,Niger (the),Africa,HepB3,79.0
AFR,NER,Niger (the),Africa,Hib3,89.0
AFR,NER,Niger (the),Africa,IPV1,69.0
AFR,NER,Niger (the),Africa,MCV1,77.0
AFR,NER,Niger (the),Africa,MCV2,48.0
AFR,NER,Niger (the),Africa,MenA,80.0
AFR,NER,Niger (the),Africa,PAB,28.0
AFR,NER,Niger (the),Africa,PCV1,92.0
AFR,NER,Niger (the),Africa,PCV2,86.0
AFR,NER,Niger (the),Africa,PCV3,79.0
AFR,NER,Niger (the),Africa,Pol3,83.0
AFR,NER,Niger (the),Africa,Rota1,94.0
AFR,NER,Niger (the),Africa,RotaC,89.0
AFR,NER,Niger (the),Africa,TT2plus,94.0
AFR,NER,Niger (the),Africa,VAD1,35.0
AFR,NER,Niger (the),Africa,YFV,78.0
AFR,NGA,Nigeria,Africa,BCG,75.0
AFR,NGA,Nigeria,Africa,DTP1,72.0
AFR,NGA,Nigeria,Africa,DTP3,58.0
AFR,NGA,Nigeria,Africa,HepB_BD,63.0
AFR,NGA,Nigeria,Africa,HepB_BDall,62.0
AFR,NGA,Nigeria,Africa,HepB3,58.0
AFR,NGA,Nigeria,Africa,Hib3,58.0
AFR,NGA,Nigeria,Africa,IPV1,93.0
AFR,NGA,Nigeria,Africa,MCV1,63.0
AFR,NGA,Nigeria,Africa,PCV1,72.0
AFR,NGA,Nigeria,Africa,PCV2,64.0
AFR,NGA,Nigeria,Africa,PCV3,58.0
AFR,NGA,Nigeria,Africa,Pol3,58.0
AFR,NGA,Nigeria,Africa,TT2plus,62.0
AFR,NGA,Nigeria,Africa,VAD1,19.0
AFR,NGA,Nigeria,Africa,YFV,61.0
WPR,NIU,Niue,Australia,BCG,99.0
WPR,NIU,Niue,Australia,DiphCV4,99.0
WPR,NIU,Niue,Australia,DiphCV5,99.0
WPR,NIU,Niue,Australia,DiphCV6,99.0
WPR,NIU,Niue,Australia,DTP1,99.0
WPR,NIU,Niue,Australia,DTP3,99.0
WPR,NIU,Niue,Australia,HepB_BD,54.0
WPR,NIU,Niue,Australia,HepB_BDall,54.0
WPR,NIU,Niue,Australia,HepB3,99.0
WPR,NIU,Niue,Australia,Hib3,99.0
WPR,NIU,Niue,Australia,IPV1,99.0
WPR,NIU,Niue,Australia,MCV1,99.0
WPR,NIU,Niue,Australia,MCV2,99.0
WPR,NIU,Niue,Australia,PCV1,99.0
WPR,NIU,Niue,Australia,PCV2,99.0
WPR,NIU,Niue,Australia,PCV3,99.0
WPR,NIU,Niue,Australia,PerCV4,99.0
WPR,NIU,Niue,Australia,Pol3,99.0
WPR,NIU,Niue,Australia,RCV1,99.0
WPR,NIU,Niue,Australia,Rota1,99.0
WPR,NIU,Niue,Australia,RotaC,99.0
WPR,NIU,Niue,Australia,TT2plus,99.0
WPR,NIU,Niue,Australia,TTCV4,99.0
WPR,NIU,Niue,Australia,TTCV5,99.0
WPR,NIU,Niue,Australia,TTCV6,99.0
EUR,NOR,Norway,Europe,DiphCV4,95.0
EUR,NOR,Norway,Europe,DiphCV5,93.0
EUR,NOR,Norway,Europe,DTP1,99.0
EUR,NOR,Norway,Europe,DTP3,96.0
EUR,NOR,Norway,Europe,Hib3,96.0
EUR,NOR,Norway,Europe,HPVfem,88.0
EUR,NOR,Norway,Europe,IPV1,99.0
EUR,NOR,Norway,Europe,MCV1,96.0
EUR,NOR,Norway,Europe,MCV2,93.0
EUR,NOR,Norway,Europe,PCV1,99.0
EUR,NOR,Norway,Europe,PCV2,99.0
EUR,NOR,Norway,Europe,PCV3,94.0
EUR,NOR,Norway,Europe,Pol3,96.0
EUR,NOR,Norway,Europe,RCV1,96.0
EUR,NOR,Norway,Europe,Rota1,95.0
EUR,NOR,Norway,Europe,RotaC,93.0
EMR,OMN,Oman,Asia,BCG,99.0
EMR,OMN,Oman,Asia,DiphCV4,99.0
EMR,OMN,Oman,Asia,DTP1,99.0
EMR,OMN,Oman,Asia,DTP3,99.0
EMR,OMN,Oman,Asia,HepB_BD,99.0
EMR,OMN,Oman,Asia,HepB3,99.0
EMR,OMN,Oman,Asia,Hib3,99.0
EMR,OMN,Oman,Asia,IPV1,99.0
EMR,OMN,Oman,Asia,MCV1,99.0
EMR,OMN,Oman,Asia,MCV2,99.0
EMR,OMN,Oman,Asia,PAB,99.0
EMR,OMN,Oman,Asia,PCV1,99.0
EMR,OMN,Oman,Asia,PCV2,99.0
EMR,OMN,Oman,Asia,PCV3,99.0
EMR,OMN,Oman,Asia,PerCV4,99.0
EMR,OMN,Oman,Asia,Pol3,99.0
EMR,OMN,Oman,Asia,RCV1,99.0
EMR,OMN,Oman,Asia,TT2plus,99.0
EMR,OMN,Oman,Asia,TTCV4,99.0
EMR,OMN,Oman,Asia,VAD1,99.0
EMR,PAK,Pakistan,Asia,BCG,86.0
EMR,PAK,Pakistan,Asia,DTP1,84.0
EMR,PAK,Pakistan,Asia,DTP3,72.0
EMR,PAK,Pakistan,Asia,HepB_BDall,4.0
EMR,PAK,Pakistan,Asia,HepB3,72.0
EMR,PAK,Pakistan,Asia,Hib3,72.0
EMR,PAK,Pakistan,Asia,IPV1,68.0
EMR,PAK,Pakistan,Asia,MCV1,66.0
EMR,PAK,Pakistan,Asia,MCV2,58.0
EMR,PAK,Pakistan,Asia,PCV1,84.0
EMR,PAK,Pakistan,Asia,PCV2,78.0
EMR,PAK,Pakistan,Asia,PCV3,72.0
EMR,PAK,Pakistan,Asia,Pol3,83.0
EMR,PAK,Pakistan,Asia,Rota1,67.0
EMR,PAK,Pakistan,Asia,RotaC,58.0
EMR,PAK,Pakistan,Asia,TT2plus,60.0
WPR,PLW,Palau,Australia,DiphCV4,81.0
WPR,PLW,Palau,Australia,DTP1,99.0
WPR,PLW,Palau,Australia,DTP3,95.0
WPR,PLW,Palau,Australia,HepB_BD,99.0
WPR,PLW,Palau,Australia,HepB3,98.0
WPR,PLW,Palau,Australia,Hib3,92.0
WPR,PLW,Palau,Australia,HPVfem,91.0
WPR,PLW,Palau,Australia,IPV1,99.0
WPR,PLW,Palau,Australia,MCV1,90.0
WPR,PLW,Palau,Australia,MCV2,75.0
WPR,PLW,Palau,Australia,PCV1,99.0
WPR,PLW,Palau,Australia,PCV2,95.0
WPR,PLW,Palau,Australia,Pol3,98.0
WPR,PLW,Palau,Australia,RCV1,90.0
WPR,PLW,Palau,Australia,Rota1,98.0
WPR,PLW,Palau,Australia,RotaC,93.0
AMR,PAN,Panama,North America,BCG,99.0
AMR,PAN,Panama,North America,DiphCV4,88.0
AMR,PAN,Panama,North America,DiphCV5,85.0
AMR,PAN,Panama,North America,DTP1,99.0
AMR,PAN,Panama,North America,DTP3,88.0
AMR,PAN,Panama,North America,HepB_BD,85.0
AMR,PAN,Panama,North America,HepB_BDall,85.0
AMR,PAN,Panama,North America,HepB3,88.0
AMR,PAN,Panama,North America,Hib3,88.0
AMR,PAN,Panama,North America,HPVfem,69.0
AMR,PAN,Panama,North America,HPVmale,58.0
AMR,PAN,Panama,North America,IPV1,99.0
AMR,PAN,Panama,North America,MCV1,99.0
AMR,PAN,Panama,North America,MCV2,99.0
AMR,PAN,Panama,North America,PCV1,99.0
AMR,PAN,Panama,North America,PCV2,97.0
AMR,PAN,Panama,North America,PCV3,92.0
AMR,PAN,Panama,North America,PerCV4,88.0
AMR,PAN,Panama,North America,Pol3,88.0
AMR,PAN,Panama,North America,RCV1,99.0
AMR,PAN,Panama,North America,Rota1,99.0
AMR,PAN,Panama,North America,RotaC,95.0
AMR,PAN,Panama,North America,TT2plus,86.0
AMR,PAN,Panama,North America,TTCV4,88.0
AMR,PAN,Panama,North America,TTCV5,85.0
AMR,PAN,Panama,North America,YFV,85.0
WPR,PNG,Papua New Guinea,Australia,BCG,52.0
WPR,PNG,Papua New Guinea,Australia,DTP1,67.0
WPR,PNG,Papua New Guinea,Australia,DTP3,50.0
WPR,PNG,Papua New Guinea,Australia,HepB_BD,25.0
WPR,PNG,Papua New Guinea,Australia,HepB_BDall,33.0
WPR,PNG,Papua New Guinea,Australia,HepB3,50.0
WPR,PNG,Papua New Guinea,Australia,Hib3,50.0
WPR,PNG,Papua New Guinea,Australia,IPV1,35.0
WPR,PNG,Papua New Guinea,Australia,MCV1,42.0
WPR,PNG,Papua New Guinea,Australia,PCV1,57.0
WPR,PNG,Papua New Guinea,Australia,PCV2,53.0
WPR,PNG,Papua New Guinea,Australia,PCV3,43.0
WPR,PNG,Papua New Guinea,Australia,Pol3,56.0
WPR,PNG,Papua New Guinea,Australia,RCV1,42.0
WPR,PNG,Papua New Guinea,Australia,TT2plus,30.0
AMR,PRY,Paraguay,South America,BCG,79.0
AMR,PRY,Paraguay,South America,DiphCV4,67.0
AMR,PRY,Paraguay,South America,DiphCV5,70.0
AMR,PRY,Paraguay,South America,DiphCV6,59.0
AMR,PRY,Paraguay,South America,DTP1,79.0
AMR,PRY,Paraguay,South America,DTP3,76.0
AMR,PRY,Paraguay,South America,HepB_BDall,76.0
AMR,PRY,Paraguay,South America,HepB3,76.0
AMR,PRY,Paraguay,South America,Hib3,76.0
AMR,PRY,Paraguay,South America,HPVfem,54.0
AMR,PRY,Paraguay,South America,IPV1,80.0
AMR,PRY,Paraguay,South America,MCV1,81.0
AMR,PRY,Paraguay,South America,MCV2,71.0
AMR,PRY,Paraguay,South America,PCV1,79.0
AMR,PRY,Paraguay,South America,PCV2,81.0
AMR,PRY,Paraguay,South America,PCV3,79.0
AMR,PRY,Paraguay,South America,PerCV4,67.0
AMR,PRY,Paraguay,South America,Pol3,75.0
AMR,PRY,Paraguay,South America,RCV1,81.0
AMR,PRY,Paraguay,South America,Rota1,80.0
AMR,PRY,Paraguay,South America,RotaC,79.0
AMR,PRY,Paraguay,South America,TT2plus,58.0
AMR,PRY,Paraguay,South America,TTCV4,67.0
AMR,PRY,Paraguay,South America,TTCV5,70.0
AMR,PRY,Paraguay,South America,TTCV6,59.0
AMR,PRY,Paraguay,South America,YFV,80.0
AMR,PER,Peru,South America,BCG,81.0
AMR,PER,Peru,South America,DiphCV4,69.0
AMR,PER,Peru,South America,DiphCV5,62.0
AMR,PER,Peru,South America,DTP1,90.0
AMR,PER,Peru,South America,DTP3,84.0
AMR,PER,Peru,South America,HepB_BD,73.0
AMR,PER,Peru,South America,HepB_BDall,73.0
AMR,PER,Peru,South America,HepB3,84.0
AMR,PER,Peru,South America,Hib3,84.0
AMR,PER,Peru,South America,HPVfem,97.0
AMR,PER,Peru,South America,IPV1,89.0
AMR,PER,Peru,South America,MCV1,85.0
AMR,PER,Peru,South America,MCV2,66.0
AMR,PER,Peru,South America,PCV1,90.0
AMR,PER,Peru,South America,PCV2,89.0
AMR,PER,Peru,South America,PCV3,82.0
AMR,PER,Peru,South America,PerCV4,69.0
AMR,PER,Peru,South America,Pol3,83.0
AMR,PER,Peru,South America,RCV1,85.0
AMR,PER,Peru,South America,Rota1,89.0
AMR,PER,Peru,South America,RotaC,85.0
AMR,PER,Peru,South America,TT2plus,45.0
AMR,PER,Peru,South America,TTCV4,69.0
AMR,PER,Peru,South America,TTCV5,62.0
AMR,PER,Peru,South America,YFV,65.0
WPR,PHL,Philippines (the),Asia,BCG,61.0
WPR,PHL,Philippines (the),Asia,DTP1,66.0
WPR,PHL,Philippines (the),Asia,DTP3,65.0
WPR,PHL,Philippines (the),Asia,HepB_BD,50.0
WPR,PHL,Philippines (the),Asia,HepB_BDall,53.0
WPR,PHL,Philippines (the),Asia,HepB3,65.0
WPR,PHL,Philippines (the),Asia,Hib3,65.0
WPR,PHL,Philippines (the),Asia,MCV1,67.0
WPR,PHL,Philippines (the),Asia,MCV2,59.0
WPR,PHL,Philippines (the),Asia,PAB,86.0
WPR,PHL,Philippines (the),Asia,PCV1,62.0
WPR,PHL,Philippines (the),Asia,PCV2,62.0
WPR,PHL,Philippines (the),Asia,PCV3,60.0
WPR,PHL,Philippines (the),Asia,Pol3,66.0
WPR,PHL,Philippines (the),Asia,RCV1,67.0
WPR,PHL,Philippines (the),Asia,TT2plus,48.0
EUR,POL,Poland,Europe,BCG,92.0
EUR,POL,Poland,Europe,DiphCV4,90.0
EUR,POL,Poland,Europe,DiphCV5,92.0
EUR,POL,Poland,Europe,DiphCV6,69.0
EUR,POL,Poland,Europe,DTP3,95.0
EUR,POL,Poland,Europe,HepB3,91.0
EUR,POL,Poland,Europe,Hib3,95.0
EUR,POL,Poland,Europe,MCV1,93.0
EUR,POL,Poland,Europe,MCV2,92.0
EUR,POL,Poland,Europe,PCV3,60.0
EUR,POL,Poland,Europe,PerCV4,90.0
EUR,POL,Poland,Europe,Pol3,87.0
EUR,POL,Poland,Europe,RCV1,93.0
EUR,POL,Poland,Europe,TTCV4,90.0
EUR,POL,Poland,Europe,TTCV5,92.0
EUR,POL,Poland,Europe,TTCV6,69.0
EUR,PRT,Portugal,Europe,BCG,21.0
EUR,PRT,Portugal,Europe,DiphCV4,97.0
EUR,PRT,Portugal,Europe,DiphCV5,95.0
EUR,PRT,Portugal,Europe,DTP3,99.0
EUR,PRT,Portugal,Europe,HepB_BDall,97.0
EUR,PRT,Portugal,Europe,HepB3,98.0
EUR,PRT,Portugal,Europe,Hib3,99.0
EUR,PRT,Portugal,Europe,HPVfem,80.0
EUR,PRT,Portugal,Europe,MCV1,99.0
EUR,PRT,Portugal,Europe,MCV2,96.0
EUR,PRT,Portugal,Europe,PCV2,99.0
EUR,PRT,Portugal,Europe,PCV3,98.0
EUR,PRT,Portugal,Europe,PerCV4,97.0
EUR,PRT,Portugal,Europe,Pol3,99.0
EUR,PRT,Portugal,Europe,RCV1,99.0
EUR,PRT,Portugal,Europe,TTCV4,97.0
EUR,PRT,Portugal,Europe,TTCV5,95.0
EUR,PRT,Portugal,Europe,TTCV6,91.0
EMR,QAT,Qatar,Asia,BCG,99.0
EMR,QAT,Qatar,Asia,DiphCV4,87.0
EMR,QAT,Qatar,Asia,DTP1,99.0
EMR,QAT,Qatar,Asia,DTP3,98.0
EMR,QAT,Qatar,Asia,HepB_BD,97.0
EMR,QAT,Qatar,Asia,HepB_BDall,97.0
EMR,QAT,Qatar,Asia,HepB3,98.0
EMR,QAT,Qatar,Asia,Hib3,98.0
EMR,QAT,Qatar,Asia,IPV1,99.0
EMR,QAT,Qatar,Asia,MCV1,99.0
EMR,QAT,Qatar,Asia,MCV2,95.0
EMR,QAT,Qatar,Asia,PCV1,99.0
EMR,QAT,Qatar,Asia,PCV2,98.0
EMR,QAT,Qatar,Asia,PCV3,98.0
EMR,QAT,Qatar,Asia,PerCV4,87.0
EMR,QAT,Qatar,Asia,Pol3,98.0
EMR,QAT,Qatar,Asia,RCV1,99.0
EMR,QAT,Qatar,Asia,Rota1,99.0
EMR,QAT,Qatar,Asia,RotaC,95.0
EMR,QAT,Qatar,Asia,TTCV4,87.0
WPR,KOR,Republic of Korea (the),Asia,BCG,98.0
WPR,KOR,Republic of Korea (the),Asia,DiphCV4,97.0
WPR,KOR,Republic of Korea (the),Asia,DTP1,98.0
WPR,KOR,Republic of Korea (the),Asia,DTP3,98.0
WPR,KOR,Republic of Korea (the),Asia,HepB_BD,91.0
WPR,KOR,Republic of Korea (the),Asia,HepB_BDall,98.0
WPR,KOR,Republic of Korea (the),Asia,HepB3,98.0
WPR,KOR,Republic of Korea (the),Asia,Hib3,98.0
WPR,KOR,Republic of Korea (the),Asia,HPVfem,70.0
WPR,KOR,Republic of Korea (the),Asia,IPV1,98.0
WPR,KOR,Republic of Korea (the),Asia,JapEnc,93.0
WPR,KOR,Republic of Korea (the),Asia,MCV1,98.0
WPR,KOR,Republic of Korea (the),Asia,MCV2,97.0
WPR,KOR,Republic of Korea (the),Asia,PCV1,98.0
WPR,KOR,Republic of Korea (the),Asia,PCV2,98.0
WPR,KOR,Republic of Korea (the),Asia,PCV3,97.0
WPR,KOR,Republic of Korea (the),Asia,PerCV4,97.0
WPR,KOR,Republic of Korea (the),Asia,Pol3,98.0
WPR,KOR,Republic of Korea (the),Asia,RCV1,98.0
WPR,KOR,Republic of Korea (the),Asia,TTCV4,97.0
EUR,MDA,Republic of Moldova (the),Europe,BCG,96.0
EUR,MDA,Republic of Moldova (the),Europe,DiphCV4,89.0
EUR,MDA,Republic of Moldova (the),Europe,DiphCV5,95.0
EUR,MDA,Republic of Moldova (the),Europe,DiphCV6,97.0
EUR,MDA,Republic of Moldova (the),Europe,DTP1,96.0
EUR,MDA,Republic of Moldova (the),Europe,DTP3,93.0
EUR,MDA,Republic of Moldova (the),Europe,HepB_BD,96.0
EUR,MDA,Republic of Moldova (the),Europe,HepB_BDall,97.0
EUR,MDA,Republic of Moldova (the),Europe,HepB3,94.0
EUR,MDA,Republic of Moldova (the),Europe,Hib3,93.0
EUR,MDA,Republic of Moldova (the),Europe,HPVfem,44.0
EUR,MDA,Republic of Moldova (the),Europe,IPV1,90.0
EUR,MDA,Republic of Moldova (the),Europe,MCV1,93.0
EUR,MDA,Republic of Moldova (the),Europe,MCV2,96.0
EUR,MDA,Republic of Moldova (the),Europe,PCV1,96.0
EUR,MDA,Republic of Moldova (the),Europe,PCV2,92.0
EUR,MDA,Republic of Moldova (the),Europe,PCV3,94.0
EUR,MDA,Republic of Moldova (the),Europe,PerCV4,89.0
EUR,MDA,Republic of Moldova (the),Europe,Pol3,94.0
EUR,MDA,Republic of Moldova (the),Europe,RCV1,93.0
EUR,MDA,Republic of Moldova (the),Europe,Rota1,80.0
EUR,MDA,Republic of Moldova (the),Europe,RotaC,75.0
EUR,MDA,Republic of Moldova (the),Europe,TTCV4,89.0
EUR,MDA,Republic of Moldova (the),Europe,TTCV5,95.0
EUR,MDA,Republic of Moldova (the),Europe,TTCV6,97.0
EUR,ROU,Romania,Europe,BCG,96.0
EUR,ROU,Romania,Europe,DiphCV4,83.0
EUR,ROU,Romania,Europe,DTP1,94.0
EUR,ROU,Romania,Europe,DTP3,86.0
EUR,ROU,Romania,Europe,HepB_BDall,94.0
EUR,ROU,Romania,Europe,HepB3,93.0
EUR,ROU,Romania,Europe,Hib3,86.0
EUR,ROU,Romania,Europe,MCV1,90.0
EUR,ROU,Romania,Europe,MCV2,81.0
EUR,ROU,Romania,Europe,Pol3,86.0
EUR,ROU,Romania,Europe,RCV1,90.0
EUR,RUS,Russian Federation (the),Europe,BCG,95.0
EUR,RUS,Russian Federation (the),Europe,DiphCV4,97.0
EUR,RUS,Russian Federation (the),Europe,DiphCV5,97.0
EUR,RUS,Russian Federation (the),Europe,DiphCV6,97.0
EUR,RUS,Russian Federation (the),Europe,DTP3,97.0
EUR,RUS,Russian Federation (the),Europe,HepB3,97.0
EUR,RUS,Russian Federation (the),Europe,MCV1,98.0
EUR,RUS,Russian Federation (the),Europe,MCV2,97.0
EUR,RUS,Russian Federation (the),Europe,PCV2,92.0
EUR,RUS,Russian Federation (the),Europe,PCV3,82.0
EUR,RUS,Russian Federation (the),Europe,PerCV4,97.0
EUR,RUS,Russian Federation (the),Europe,Pol3,96.0
EUR,RUS,Russian Federation (the),Europe,RCV1,98.0
